row_id,TEXT,LABEL,source
1203,"it moves plenty of air ,  oscillating between two rooms .",1,original
1203_nlpaug,"it moves plenty of space , oscillating between two rooms .",1,nlpaug
1204,disappointed as i expected to received candy that would last a long time .,0,original
1204_nlpaug,disappointed as i expected to find candy that would last a long time .,0,nlpaug
1205,"the result is solemn and horrifying , yet strangely detached .",0,original
1205_nlpaug,"the result is solemn and horrifying , and strangely detached .",0,nlpaug
1206,i m a fan of symbian and find it easy to operate .,1,original
1206_nlpaug,i m a fan of symbian and find it easy to operate .,1,nlpaug
1207,"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",0,original
1207_nlpaug,"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and going , out of embarrassment and stupidity , without warning anyone .",0,nlpaug
1208,"never quite transcends jokester status ... and the punchline does n't live up to barry 's dead-eyed , perfectly chilled delivery .",0,original
1208_nlpaug,"never quite transcends jokester status ... and the story does n't live up to barry ' dead-eyed , perfectly chilled delivery .",0,nlpaug
1209,"i like neutrogena products as a rule ,  so this was a disappointment .",0,original
1209_nlpaug,"i like neutrogena products as a whole , so this was a disappointment .",0,nlpaug
1210,it scrolls way too easily and way too smoothly .,0,original
1210_nlpaug,"it scrolls way too easily , way too smoothly .",0,nlpaug
1211,the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .,0,original
1211_nlpaug,the cartoon that is n't really good enough to be on afternoon tv is now the movie that is n't really good enough to be in theaters .,0,nlpaug
1212,it could be that i live in an apartment with hills and trees around .,0,original
1212_nlpaug,it could be that i live in an area with hills and trees around .,0,nlpaug
1213,this is how you use special effects .,1,original
1213_nlpaug,this is how we use special effects .,1,nlpaug
1214,they come with full instructions and not much more to say .,1,original
1214_nlpaug,they come with full instructions and so much more to say .,1,nlpaug
1215,rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .,1,original
1215_nlpaug,rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .,1,nlpaug
1216,"it s still going great ,  i just needed more capacity .",1,original
1216_nlpaug,"it s still going great , i just needed more time .",1,nlpaug
1217,"this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",0,original
1217_nlpaug,"this was a throwaway , junk-food movie whose original soundtrack was better tended to than the film itself .",0,nlpaug
1218,"it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .",0,original
1218_nlpaug,"it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .",0,nlpaug
1219,surely not worth what was paid for it by half .,0,original
1219_nlpaug,surely not worth what was paid for it by half .,0,nlpaug
1220,"kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .",0,original
1220_nlpaug,"kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated addiction to alcohol .",0,nlpaug
1221,"it almost plays like solaris , but with guns and jokes .",1,original
1221_nlpaug,"it almost plays like solaris , but with guns and jokes .",1,nlpaug
1222,what was subtle and mystifying in the novella is now broad and farcical .,0,original
1222_nlpaug,what was subtle and mystifying in the novella is now bizarre and farcical .,0,nlpaug
1223,making seperation and cross contamination containment a very easy .,1,original
1223_nlpaug,making seperation and cross contamination containment is very easy .,1,nlpaug
1224,"sharp , lively , funny and ultimately sobering film .",1,original
1224_nlpaug,"sharp , lively , funny and ultimately sobering film .",1,nlpaug
1225,you might not buy the ideas .,0,original
1225_nlpaug,you might not buy the ideas .,0,nlpaug
1226,julia is played with exasperating blandness by laura regan .,0,original
1226_nlpaug,julia is played with exasperating humor by laura regan .,0,nlpaug
1227,it keeps it the coffee hot and fresh for hours .,1,original
1227_nlpaug,it keeps it the coffee hot and fresh for hours .,1,nlpaug
1228,white in the refrigerator a couple of days longer .,1,original
1228_nlpaug,white in the refrigerator a couple of days longer .,1,nlpaug
1229,not a bad journey at all .,1,original
1229_nlpaug,not a bad journey at all .,1,nlpaug
1230,there 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .,1,original
1230_nlpaug,there 's no denying the physically spectacular qualities of the film ... or the emotional depth of the performances .,1,nlpaug
1231,the film is like a series of beginnings and middles that never take off .,0,original
1231_nlpaug,the world is just a series of beginnings and middles that never take off .,0,nlpaug
1232,"when a film is created solely because it 's a marketable product , soulless and ugly movies like this are the result .",0,original
1232_nlpaug,"when a film is created solely because it 's a marketable product , soulless and ugly movies like this are the result .",0,nlpaug
1233,i like that is is durable and washable .,1,original
1233_nlpaug,i like that is is clean and washable .,1,nlpaug
1234,it s very easy to use and very dependable .,1,original
1234_nlpaug,it s very easy to use and very dependable .,1,nlpaug
1235,this product does what it is suppose to do .,1,original
1235_nlpaug,this product does what it is suppose to do .,1,nlpaug
1236,so what it comes down to is that u get what u paid for .,0,original
1236_nlpaug,so what it comes down to is that u get what u paid for .,0,nlpaug
1237,with sliced cheese in lieu of french bread on a fruit and cheese plate .,0,original
1237_nlpaug,he sliced cheese in lieu of french bread on a fruit and cheese plate .,0,nlpaug
1238,returned product but from what i ve heard it does the job .,0,original
1238_nlpaug,returned product but from what i ve heard it does the job .,0,nlpaug
1239,i bought this for my num_num month old from santa for christmas .,0,original
1239_nlpaug,i bought this for my num_num month old from santa for christmas .,0,nlpaug
1240,"with generic sets and b-grade special effects , jason is about as convincing on the sci-fi front as tv 's defunct cleopatra 2525 .",0,original
1240_nlpaug,"with generic sets and b-grade special effects , jason is about as convincing on the sci-fi front as tv - defunct cleopatra 2525 .",0,nlpaug
1241,` enigma ' is a good name for a movie this delibrately obtuse and unapproachable .,0,original
1241_nlpaug,' enigma ' is a good name for a movie this delibrately obtuse and unapproachable .,0,nlpaug
1242,i have had no problem with either piece and highly recommend the products .,1,original
1242_nlpaug,i have had no problem with either piece and highly recommend the products .,1,nlpaug
1243,"if there 's a way to effectively teach kids about the dangers of drugs , i think it 's in projects like the -lrb- unfortunately r-rated -rrb- paid .",1,original
1243_nlpaug,"if there 's a way to really teach kids about the dangers of drugs , i think it 's in projects like the one that r-rated -rrb- paid .",1,nlpaug
1244,another rent installment for the ian fleming estate .,0,original
1244_nlpaug,another rent installment on the ian fleming estate .,0,nlpaug
1245,i guess maybe there are some people that this product could help .,0,original
1245_nlpaug,i guess maybe there are some people that this product could help .,0,nlpaug
1246,because it s too big for my cup holder .,0,original
1246_nlpaug,because it s too big for my cup holder .,0,nlpaug
1247,make sure the pins line up with the contacts .,1,original
1247_nlpaug,make sure the pins match up with the contacts .,1,nlpaug
1248,"cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate vincent 's days",1,original
1248_nlpaug,"cantet perfectly captures the urban lobbies , two-lane highways , and roadside cafes that permeate vincent 's days",1,nlpaug
1249,"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",1,original
1249_nlpaug,"novak manages to capture a cruelly dark vein of black comedy in the situation with his use of non-actors and a gritty , no-budget approach .",1,nlpaug
1250,"first ,  without the extension they are very short .",0,original
1250_nlpaug,"first , without the extension they are very short .",0,nlpaug
1251,the buttons to extend the arms worked exactly one time before breaking .,0,original
1251_nlpaug,the buttons to extend the arms worked exactly one time before breaking .,0,nlpaug
1252,it 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .,1,original
